climate,date,max_temp,min_temp,site,wind
多云,2016年4月22日,24℃,12℃,日照,东北风 3-4级
多云~晴,2016年4月23日,16℃,10℃,日照,东北风 3-4级
晴~多云,2016年4月24日,18℃,11℃,日照,东南风 3-4级
晴~多云,2016年4月25日,18℃,11℃,日照,东南风 3-4级
多云~阵雨,2016年4月26日,16℃,12℃,日照,东风 3-4级
阵雨~多云,2016年4月27日,18℃,12℃,日照,北风 3-4级
多云,2016年4月28日,23℃,11℃,日照,北风 3-4级
晴~多云,2016年4月29日,24℃,16℃,日照,南风 3-4级
晴~多云,2016年4月30日,28℃,17℃,日照,西南风 3-4级
阴,,22℃,18℃,日照,东南风 1级
多云~雷阵雨,2016年5月1日,27℃,16℃,日照,南风 4-5级
雷阵雨~小雨,2016年5月2日,22℃,14℃,日照,南风 3-4级
多云~晴,2016年5月3日,23℃,14℃,日照,西风 5-6级
晴~多云,2016年5月4日,26℃,16℃,日照,西南风 3-4级
雷阵雨,2016年5月5日,26℃,16℃,日照,南风 3-4级
晴~多云,2016年5月6日,24℃,14℃,日照,北风 4-5级
晴~多云,2016年5月7日,21℃,14℃,日照,西北风 3-4级
多云~阴,2016年5月8日,18℃,13℃,日照,东风 3-4级
阵雨~多云,2016年5月9日,17℃,11℃,日照,南风 3-4级
多云~晴,2016年5月10日,20℃,14℃,日照,北风 3-4级
晴~多云,2016年5月11日,25℃,16℃,日照,西南风 3-4级
雷阵雨~多云,2016年5月12日,25℃,12℃,日照,西南风 4-5级
晴~多云,2016年5月13日,18℃,12℃,日照,北风 4-5级
多云~中到大雨,2016年5月14日,18℃,14℃,日照,东南风 3-4级
小雨~多云,2016年5月15日,18℃,12℃,日照,北风 4-5级
晴~多云,2016年5月16日,24℃,15℃,日照,西风 3-4级
晴~多云,2016年5月17日,25℃,14℃,日照,西南风 3-4级
晴~多云,2016年5月18日,20℃,13℃,日照,南风 3-4级
晴~多云,2016年5月19日,20℃,14℃,日照,东南风 3-4级
晴~多云,2016年5月20日,20℃,14℃,日照,东南风 3-4级
多云,2016年5月21日,20℃,14℃,日照,东风 3-4级
多云~阵雨,2016年5月22日,21℃,17℃,日照,东北风 3-4级
小雨~多云,2016年5月23日,20℃,16℃,日照,东北风 3-4级
晴~多云,2016年5月24日,25℃,17℃,日照,北风 3-4级
晴~多云,2016年5月25日,28℃,18℃,日照,南风 3-4级
多云~阴,2016年5月26日,26℃,19℃,日照,北风 3-4级
阵雨,2016年5月27日,22℃,18℃,日照,南风 3-4级
阵雨~多云,2016年5月28日,20℃,17℃,日照,东南风 3-4级
多云~晴,2016年5月29日,23℃,17℃,日照,北风 3-4级
晴~多云,2016年5月30日,27℃,19℃,日照,西南风 3-4级
多云~阴,2016年5月31日,24℃,17℃,日照,南风 3-4级
多云~晴,2016年6月1日,24℃,17℃,日照,东南风 2级
多云,2016年6月2日,23℃,17℃,日照,东南风 2级
多云~阵雨,2016年6月3日,21℃,16℃,日照,东北风 2级
阴~多云,2016年6月4日,20℃,16℃,日照,东风 3级
多云~雷阵雨,2016年6月5日,22℃,17℃,日照,东南风 3级
阴~多云,2016年6月6日,21℃,17℃,日照,东南风 1级
多云~阴,2016年6月7日,22℃,18℃,日照,南风 1级
阵雨~多云,2016年6月8日,23℃,18℃,日照,西风 1级
晴~多云,2016年6月9日,24℃,18℃,日照,东南风 2级
多云~阴,2016年6月10日,23℃,19℃,日照,南风 2级
阴~多云,2016年6月12日,25℃,18℃,日照,北风 微风
雷阵雨~多云,2016年6月11日,26℃,20℃,日照,东风 1级
阴~雷阵雨,2016年6月13日,25℃,20℃,日照,东南风 2级
雷阵雨~中雨,2016年6月14日,27℃,20℃,日照,东南风 3级
阴~多云,2016年6月15日,26℃,18℃,日照,北风 3级
晴~多云,2016年6月16日,29℃,21℃,日照,南风 2级
晴~多云,2016年6月17日,31℃,23℃,日照,南风 3级
多云,2016年6月18日,28℃,22℃,日照,东风 2级
多云~阴,2016年6月19日,28℃,21℃,日照,东风 2级
多云~雷阵雨,2016年6月20日,26℃,21℃,日照,东风 2级
雷阵雨,2016年6月21日,25℃,21℃,日照,东北风 1级
多云,2016年6月22日,26℃,21℃,日照,东风 3级
中雨~大到暴雨,2016年6月23日,25℃,20℃,日照,东北风 4级
晴~多云,2016年6月24日,28℃,20℃,日照,北风 2级
晴~多云,2016年6月25日,31℃,22℃,日照,西北风 2级
多云~阴,2016年6月27日,26℃,21℃,日照,南风 3级
多云,2016年6月26日,30℃,23℃,日照,南风 2级
多云~阴,2016年6月28日,24℃,21℃,日照,东南风 2级
晴~多云,2016年6月29日,26℃,22℃,日照,东风 1级
多云~雷阵雨,2016年6月30日,29℃,23℃,日照,西北风 3级
阴,,22℃,18℃,日照,东南风 1级
小到中雨~多云,2016年7月1日,26℃,22℃,日照,西南风 2级
阴~多云,2016年7月2日,26℃,22℃,日照,东北风 2级
多云,2016年7月3日,26℃,21℃,日照,南风 1级
多云~阴,2016年7月4日,24℃,20℃,日照,东风 1级
多云~阴,2016年7月5日,26℃,21℃,日照,东南风 1级
多云~雷阵雨,2016年7月6日,25℃,22℃,日照,东南风 3级
雷阵雨~阴,2016年7月7日,26℃,23℃,日照,东南风 2级
阴~多云,2016年7月8日,26℃,23℃,日照,东风 3级
多云,2016年7月9日,26℃,22℃,日照,东风 1级
阴~多云,2016年7月10日,27℃,22℃,日照,东南风 2级
多云,2016年7月11日,27℃,23℃,日照,东南风 3级
多云~雷阵雨,2016年7月12日,26℃,23℃,日照,东南风 2级
阴~多云,2016年7月13日,28℃,23℃,日照,东风 3级
多云转雷阵雨,2016年7月14日,29℃,23℃,日照,南风 2级
大到暴雨转阴,2016年7月15日,24℃,21℃,日照,北风 3级
多云转雷阵雨,2016年7月16日,29℃,23℃,日照,东风 1级
雷阵雨转阴,2016年7月17日,27℃,22℃,日照,西北风 2级
多云转阴,2016年7月18日,27℃,23℃,日照,东南风 3级
雷阵雨,2016年7月19日,26℃,24℃,日照,东风 4级
小雨,2016年7月20日,30℃,25℃,日照,南风 3级
阵雨,2016年7月21日,30℃,25℃,日照,东风 2级
雷阵雨,2016年7月22日,30℃,26℃,日照,东南风 2级
多云,2016年7月23日,33℃,27℃,日照,东北风 1级
晴,2016年7月24日,34℃,28℃,日照,南风 2级
多云,2016年7月25日,33℃,27℃,日照,南风 2级
雷阵雨,2016年7月26日,32℃,26℃,日照,西风 1级
多云,2016年7月27日,30℃,26℃,日照,东南风 1级
雷阵雨,2016年7月28日,30℃,27℃,日照,西南风 1级
多云,2016年7月29日,33℃,27℃,日照,东北风 1级
雷阵雨,2016年7月30日,32℃,27℃,日照,东风 1级
雷阵雨,2016年7月31日,30℃,26℃,日照,东南风 1级
多云,2016年8月1日,31℃,25℃,日照,东北风 1级
大雨,2016年8月2日,29℃,24℃,日照,东风 2级
雷阵雨,2016年8月3日,29℃,25℃,日照,东北风 2级
多云,2016年8月4日,30℃,25℃,日照,东南风 2级
多云,2016年8月5日,29℃,25℃,日照,东风 2级
雷阵雨,2016年8月6日,29℃,25℃,日照,东南风 3级
雷阵雨,2016年8月7日,29℃,25℃,日照,东南风 2级
雷阵雨,2016年8月8日,29℃,25℃,日照,东风 2级
多云,2016年8月9日,29℃,26℃,日照,东风 2级
晴,2016年8月10日,31℃,26℃,日照,东风 3级
多云,2016年8月11日,31℃,26℃,日照,东南风 2级
多云,2016年8月12日,31℃,26℃,日照,东南风 2级
晴,2016年8月13日,31℃,26℃,日照,东南风 1级
多云,2016年8月14日,31℃,27℃,日照,东南风 1级
雷阵雨,2016年8月15日,30℃,25℃,日照,北风 2级
阴,2016年8月16日,29℃,25℃,日照,北风 微风
多云,2016年8月17日,30℃,25℃,日照,北风 1级
多云,2016年8月18日,30℃,26℃,日照,东南风 2级
雷阵雨,2016年8月19日,31℃,25℃,日照,东南风 1级
雷阵雨,2016年8月20日,30℃,25℃,日照,北风 3级
阵雨,2016年8月21日,29℃,25℃,日照,东北风 2级
多云,2016年8月22日,30℃,24℃,日照,北风 微风
晴,2016年8月23日,30℃,24℃,日照,东北风 1级
晴,2016年8月24日,30℃,24℃,日照,南风 2级
雷阵雨,2016年8月25日,30℃,22℃,日照,东北风 4级
多云,2016年8月26日,27℃,20℃,日照,北风 4级
晴,2016年8月27日,28℃,20℃,日照,北风 2级
晴,2016年8月28日,29℃,21℃,日照,北风 3级
晴,2016年8月29日,29℃,21℃,日照,北风 4级
晴,2016年8月30日,30℃,22℃,日照,西北风 2级
晴,2016年8月31日,31℃,22℃,日照,西北风 2级
晴,2016年9月1日,31℃,20℃,日照,东北风 2级
晴,2016年9月2日,29℃,22℃,日照,南风 2级
晴,2016年9月3日,30℃,23℃,日照,北风 微风
多云,2016年9月4日,29℃,23℃,日照,东南风 2级
多云,2016年9月5日,31℃,24℃,日照,西风 2级
多云,2016年9月6日,30℃,23℃,日照,东风 1级
雷阵雨,2016年9月7日,28℃,21℃,日照,西南风 2级
晴,2016年9月8日,30℃,22℃,日照,西南风 1级
多云,2016年9月9日,30℃,23℃,日照,东北风 1级
多云,2016年9月10日,29℃,20℃,日照,东风 1级
阴,2016年9月11日,28℃,21℃,日照,西北风 2级
阴,2016年9月12日,28℃,21℃,日照,东北风 1级
阵雨,2016年9月13日,27℃,21℃,日照,西风 2级
雷阵雨,2016年9月14日,27℃,21℃,日照,北风 微风
多云,2016年9月15日,26℃,21℃,日照,东风 3级
阵雨,2016年9月16日,25℃,21℃,日照,东北风 4级
多云,2016年9月17日,27℃,19℃,日照,北风 3级
晴,2016年9月18日,27℃,18℃,日照,北风 4级
晴,2016年9月19日,26℃,17℃,日照,北风 4级
晴,2016年9月20日,25℃,17℃,日照,西北风 1级
多云,2016年9月21日,25℃,17℃,日照,南风 1级
晴,2016年9月22日,25℃,18℃,日照,西风 2级
晴,2016年9月23日,26℃,20℃,日照,南风 2级
晴,2016年9月24日,25℃,21℃,日照,南风 3级
多云,2016年9月25日,25℃,21℃,日照,东南风 3级
多云,2016年9月26日,25℃,22℃,日照,东南风 2级
小雨,2016年9月27日,25℃,17℃,日照,东北风 3级
阴,2016年9月28日,20℃,15℃,日照,北风 4级
多云,2016年9月29日,21℃,16℃,日照,北风 2级
多云,2016年9月30日,21℃,18℃,日照,东北风 1级
阴,,22℃,18℃,日照,东南风 1级
阵雨,2016年10月1日,24℃,19℃,日照,东风 2级
中雨,2016年10月2日,22℃,17℃,日照,北风 3级
晴,2016年10月3日,26℃,18℃,日照,东北风 2级
晴,2016年10月4日,25℃,18℃,日照,东北风 1级
多云,2016年10月5日,25℃,15℃,日照,北风 2级
多云,2016年10月6日,22℃,17℃,日照,东风 3级
多云,2016年10月7日,23℃,16℃,日照,北风 1级
晴,2016年10月8日,22℃,12℃,日照,北风 3级
晴,2016年10月9日,19℃,13℃,日照,南风 1级
多云,2016年10月10日,20℃,15℃,日照,西风 2级
多云,2016年10月11日,21℃,15℃,日照,西南风 2级
多云,2016年10月12日,21℃,16℃,日照,东南风 2级
多云,2016年10月13日,21℃,15℃,日照,西南风 1级
晴,2016年10月14日,22℃,17℃,日照,东南风 2级
小雨,2016年10月15日,21℃,18℃,日照,东南风 3级
阴,2016年10月16日,21℃,16℃,日照,西北风 3级
多云,2016年10月17日,22℃,15℃,日照,北风 微风
多云,2016年10月18日,21℃,16℃,日照,东北风 1级
多云,2016年10月19日,21℃,17℃,日照,东风 1级
阴,2016年10月20日,21℃,16℃,日照,东南风 3级
小雨,2016年10月21日,19℃,16℃,日照,东风 2级
阴,2016年10月22日,20℃,12℃,日照,北风 5级
多云,2016年10月23日,17℃,11℃,日照,北风 3级
小雨,2016年10月24日,15℃,12℃,日照,西风 1级
多云,2016年10月25日,18℃,12℃,日照,西风 1级
小雨,2016年10月26日,17℃,15℃,日照,东北风 4级
小雨,2016年10月27日,17℃,12℃,日照,东风 4级
阴,2016年10月28日,16℃,9℃,日照,北风 3级
多云,2016年10月29日,13℃,8℃,日照,东北风 1级
多云,2016年10月30日,16℃,9℃,日照,西风 2级
阵雨,2016年10月31日,11℃,4℃,日照,北风 2级
晴,2016年11月1日,10℃,4℃,日照,西风 2级
晴,2016年11月2日,15℃,8℃,日照,西风 3级
晴,2016年11月3日,16℃,7℃,日照,西风 4级
晴,2016年11月4日,18℃,11℃,日照,西风 2级
晴,2016年11月5日,22℃,11℃,日照,北风 4级
多云,2016年11月6日,16℃,9℃,日照,北风 2级
小雨,2016年11月7日,14℃,5℃,日照,东北风 4级
多云,2016年11月8日,10℃,2℃,日照,东北风 2级
晴,2016年11月9日,11℃,5℃,日照,东北风 1级
多云,2016年11月10日,14℃,6℃,日照,西风 3级
晴,2016年11月11日,16℃,8℃,日照,西南风 2级
晴,2016年11月12日,16℃,10℃,日照,东南风 1级
多云,2016年11月13日,17℃,10℃,日照,东北风 1级
多云,2016年11月14日,18℃,7℃,日照,北风 4级
晴,2016年11月15日,13℃,7℃,日照,东风 1级
阴,2016年11月16日,13℃,9℃,日照,东南风 2级
多云,2016年11月17日,16℃,12℃,日照,东风 2级
小雨,2016年11月18日,15℃,13℃,日照,北风 2级
阴,2016年11月19日,17℃,11℃,日照,东北风 3级
多云,2016年11月20日,13℃,10℃,日照,东风 4级
小雨,2016年11月21日,13℃,2℃,日照,北风 5级
小雪,2016年11月22日,4℃,-1℃,日照,北风 3级
多云,2016年11月23日,3℃,-2℃,日照,西南风 1级
晴,2016年11月24日,5℃,-1℃,日照,西风 2级
多云,2016年11月25日,8℃,2℃,日照,西风 2级
阴,2016年11月26日,10℃,1℃,日照,西风 2级
晴,2016年11月27日,12℃,1℃,日照,北风 4级
晴,2016年11月28日,9℃,2℃,日照,西风 1级
多云,2016年11月29日,10℃,5℃,日照,西风 2级
多云,2016年11月30日,12℃,3℃,日照,西风 2级
阴,,22℃,18℃,日照,东南风 1级
晴,2016年12月1日,11℃,1℃,日照,东北风 3级
晴,2016年12月2日,11℃,4℃,日照,西风 2级
多云,2016年12月3日,12℃,6℃,日照,南风 2级
多云,2016年12月4日,14℃,4℃,日照,西风 2级
阴,2016年12月5日,10℃,-3℃,日照,北风 4级
晴,2016年12月6日,8℃,0℃,日照,西风 2级
晴,2016年12月7日,11℃,2℃,日照,东北风 2级
多云,2016年12月8日,12℃,1℃,日照,北风 2级
晴,2016年12月9日,7℃,2℃,日照,东北风 2级
晴,2016年12月10日,8℃,2℃,日照,东北风 2级
多云,2016年12月11日,10℃,4℃,日照,南风 3级
阵雨,2016年12月12日,11℃,5℃,日照,东北风 4级
阵雨,2016年12月13日,4℃,-1℃,日照,东北风 4级
多云,2016年12月14日,4℃,-3℃,日照,西北风 1级
晴,2016年12月15日,7℃,-3℃,日照,东北风 3级
晴,2016年12月16日,7℃,-2℃,日照,西南风 2级
晴,2016年12月17日,9℃,2℃,日照,南风 2级
多云,2016年12月18日,10℃,4℃,日照,北风 微风
多云,2016年12月19日,11℃,5℃,日照,东北风 2级
雾,2016年12月20日,10℃,4℃,日照,东北风 3级
小到中雨,2016年12月21日,7℃,3℃,日照,西北风 2级
阴,2016年12月22日,7℃,-1℃,日照,北风 3级
晴,2016年12月23日,5℃,-2℃,日照,北风 2级
多云,2016年12月24日,6℃,2℃,日照,东北风 2级
小雨,2016年12月25日,8℃,5℃,日照,东风 3级
雨夹雪,2016年12月26日,6℃,-2℃,日照,北风 5级
晴,2016年12月27日,3℃,-3℃,日照,北风 2级
晴,2016年12月28日,4℃,-3℃,日照,西北风 1级
晴,2016年12月29日,4℃,-2℃,日照,北风 2级
多云,2016年12月30日,5℃,-1℃,日照,西南风 1级
晴,2016年12月31日,8℃,1℃,日照,西风 2级
多云,2017年1月1日,9℃,3℃,日照,东北风 1级
多云,2017年1月2日,10℃,3℃,日照,东北风 1级
霾,2017年1月3日,10℃,3℃,日照,西风 3级
多云,2017年1月4日,8℃,4℃,日照,东北风 4级
阴,2017年1月5日,9℃,3℃,日照,北风 3级
阴,2017年1月6日,8℃,3℃,日照,东北风 3级
小到中雨,2017年1月7日,7℃,4℃,日照,北风 5级
晴,2017年1月9日,6℃,-1℃,日照,西风 2级
阵雨,2017年1月8日,5℃,0℃,日照,西北风 1级
晴,2017年1月10日,5℃,-3℃,日照,北风 2级
晴,2017年1月11日,6℃,0℃,日照,西风 2级
晴,2017年1月12日,8℃,-1℃,日照,西南风 1级
晴,2017年1月13日,5℃,-3℃,日照,北风 3级
晴,2017年1月14日,3℃,-3℃,日照,东北风 3级
晴,2017年1月15日,2℃,-3℃,日照,西南风 1级
晴,2017年1月16日,4℃,-1℃,日照,东北风 1级
多云,2017年1月17日,6℃,2℃,日照,东南风 1级
多云,2017年1月18日,6℃,1℃,日照,东北风 2级
雨夹雪,2017年1月19日,7℃,-6℃,日照,西北风 4级
晴,2017年1月20日,0℃,-6℃,日照,北风 2级
多云,2017年1月21日,5℃,-5℃,日照,北风 4级
晴,2017年1月22日,3℃,-5℃,日照,东北风 2级
晴,2017年1月23日,3℃,-3℃,日照,西南风 2级
晴,2017年1月24日,5℃,-1℃,日照,西南风 1级
晴,2017年1月25日,6℃,0℃,日照,南风 1级
阴,2017年1月26日,10℃,-2℃,日照,西风 2级
晴,2017年1月27日,4℃,0℃,日照,南风 2级
小雨,2017年1月28日,6℃,3℃,日照,东南风 2级
雨夹雪,2017年1月29日,3℃,-3℃,日照,北风 微风
晴,2017年1月30日,2℃,-4℃,日照,北风 2级
晴,2017年1月31日,3℃,-4℃,日照,西风 1级
晴,2017年2月1日,5℃,-4℃,日照,北风 3级
晴,2017年2月2日,5℃,-2℃,日照,东北风 1级
多云,2017年2月3日,5℃,2℃,日照,南风 2级
阴,2017年2月4日,7℃,2℃,日照,西北风 1级
晴,2017年2月5日,9℃,-1℃,日照,北风 3级
晴,2017年2月6日,5℃,-2℃,日照,北风 3级
多云,2017年2月7日,3℃,-2℃,日照,北风 1级
小雪,2017年2月8日,3℃,-3℃,日照,西北风 3级
多云,2017年2月9日,2℃,-3℃,日照,北风 2级
晴,2017年2月10日,3℃,-4℃,日照,北风 2级
晴,2017年2月11日,7℃,-2℃,日照,东风 1级
晴,2017年2月12日,8℃,1℃,日照,西北风 1级
晴,2017年2月13日,11℃,1℃,日照,北风 3级
多云,2017年2月14日,7℃,3℃,日照,东南风 1级
多云,2017年2月15日,11℃,5℃,日照,南风 2级
多云,2017年2月16日,14℃,2℃,日照,东北风 1级
多云,2017年2月17日,6℃,-1℃,日照,西风 1级
晴,2017年2月18日,9℃,1℃,日照,南风 2级
多云,2017年2月19日,15℃,2℃,日照,北风 3级
多云,2017年2月20日,4℃,-2℃,日照,北风 5级
雨夹雪,2017年2月21日,4℃,-2℃,日照,东北风 3级
阴,2017年2月22日,4℃,0℃,日照,西北风 3级
多云,2017年2月23日,6℃,-2℃,日照,北风 微风
晴,2017年2月24日,9℃,1℃,日照,西风 2级
晴,2017年2月25日,10℃,2℃,日照,东北风 3级
晴,2017年2月26日,10℃,2℃,日照,东南风 1级
晴,2017年2月27日,12℃,4℃,日照,东北风 1级
多云,2017年2月28日,15℃,5℃,日照,东南风 2级
阴,,22℃,18℃,日照,东南风 1级
阴,,22℃,18℃,日照,东南风 1级
阴,,22℃,18℃,日照,东南风 1级
阵雨,2017年3月1日,12℃,-2℃,日照,北风 5级
晴,2017年3月2日,10℃,-1℃,日照,西南风 2级
晴,2017年3月3日,11℃,3℃,日照,南风 2级
阴,2017年3月4日,22℃,18℃,日照,东南风 1级
多云,2017年3月5日,11℃,-1℃,日照,北风 4级
晴,2017年3月6日,10℃,-1℃,日照,西风 2级
晴,2017年3月7日,7℃,-1℃,日照,西北风 1级
晴,2017年3月8日,11℃,1℃,日照,西北风 2级
晴,2017年3月9日,14℃,3℃,日照,西风 2级
晴,2017年3月10日,13℃,5℃,日照,东风 1级
多云,2017年3月11日,13℃,6℃,日照,西北风 1级
阴,2017年3月12日,12℃,2℃,日照,北风 4级
多云,2017年3月13日,9℃,2℃,日照,北风 5级
晴,2017年3月14日,12℃,2℃,日照,西南风 4级
晴,2017年3月15日,9℃,4℃,日照,东南风 2级
