date,climate,max_temp,min_temp,site,wind,week
2020-04-05,多云,12℃,6℃,日照,东北风 1级,星期日
2020-04-05,阴,18℃,7℃,潍坊,东南风 2级,星期日
2020-04-05,晴,15℃,8℃,威海,东南风 1级,星期日
2020-04-05,多云,18℃,8℃,泰安,西南风 2级,星期日
2020-04-05,晴,20℃,7℃,淄博,北风 1级,星期日
2020-04-05,阴,19℃,8℃,德州,东南风 1级,星期日
2020-04-05,多云,13℃,6℃,青岛,西南风 3级,星期日
2020-04-05,多云,16℃,8℃,枣庄,东南风 2级,星期日
2020-04-05,阴,12℃,6℃,烟台,北风 微风,星期日
2020-04-05,阴,19℃,6℃,东营,东南风 1级,星期日
2020-04-05,多云,19℃,7℃,滨州,北风 微风,星期日
2020-04-05,晴,19℃,6℃,北京,西南风 1级,星期日
2020-04-05,多云,19℃,9℃,菏泽,东南风 2级,星期日
2020-04-05,多云,17℃,12℃,济宁,东南风 2级,星期日
2020-04-05,多云,15℃,3℃,临沂,东南风 2级,星期日
2020-04-06,多云,19℃,8℃,泰安,西北风 2级,星期一
2020-04-06,晴,22℃,7℃,东营,西南风 1级,星期一
2020-04-06,多云,23℃,8℃,滨州,西南风 2级,星期一
2020-04-06,多云,22℃,8℃,淄博,西南风 1级,星期一
2020-04-06,阴,19℃,12℃,济宁,东北风 1级,星期一
2020-04-06,多云,12℃,8℃,青岛,东南风 3级,星期一
2020-04-06,阴,18℃,4℃,临沂,西南风 2级,星期一
2020-04-06,多云,23℃,9℃,北京,东北风 1级,星期一
2020-04-06,多云,18℃,7℃,聊城,东南风 1级,星期一
2020-04-06,晴,21℃,6℃,烟台,西南风 2级,星期一
2020-04-06,多云,22℃,10℃,德州,西南风 2级,星期一
2020-04-06,阴,13℃,7℃,日照,北风 1级,星期一
2020-04-06,晴,22℃,7℃,潍坊,西南风 1级,星期一
2020-04-06,晴,18℃,9℃,威海,东南风 1级,星期一
2020-04-06,阴,18℃,9℃,枣庄,东南风 2级,星期一
2020-04-06,多云,22℃,9℃,济南,西南风 3级,星期一
2020-04-06,阴,20℃,9℃,菏泽,东南风 2级,星期一
2020-04-07,晴,23℃,8℃,泰安,西南风 1级,星期二
2020-04-07,晴,16℃,6℃,潍坊,西北风 2级,星期二
2020-04-07,阴,24℃,9℃,临沂,西南风 2级,星期二
2020-04-07,晴,23℃,7℃,聊城,东北风 2级,星期二
2020-04-07,阴,22℃,8℃,日照,东北风 3级,星期二
2020-04-07,晴,16℃,7℃,滨州,东南风 3级,星期二
2020-04-07,晴,11℃,7℃,烟台,西北风 1级,星期二
2020-04-07,晴,18℃,7℃,淄博,东北风 1级,星期二
2020-04-07,晴,14℃,8℃,东营,东南风 2级,星期二
2020-04-07,多云,14℃,6℃,威海,西北风 3级,星期二
2020-04-07,晴,23℃,9℃,济南,东北风 1级,星期二
2020-04-07,阴,19℃,5℃,德州,东北风 3级,星期二
2020-04-07,晴,23℃,7℃,枣庄,西南风 1级,星期二
2020-04-07,晴,24℃,10℃,菏泽,西南风 1级,星期二
2020-04-07,阴,21℃,8℃,青岛,东南风 3级,星期二
2020-04-07,晴,23℃,12℃,济宁,东北风 1级,星期二
2020-04-07,阴,18℃,5℃,北京,西南风 3级,星期二
2020-04-08,阴,9℃,5℃,烟台,西南风 1级,星期三
2020-04-08,阴,16℃,5℃,潍坊,东南风 3级,星期三
2020-04-08,阴,11℃,8℃,日照,东北风 3级,星期三
2020-04-08,多云,20℃,11℃,济宁,东北风 1级,星期三
2020-04-08,多云,15℃,7℃,北京,东南风 3级,星期三
2020-04-08,多云,15℃,9℃,临沂,东北风 3级,星期三
2020-04-08,阴,13℃,7℃,青岛,东南风 4级,星期三
2020-04-08,阴,14℃,7℃,东营,东南风 3级,星期三
2020-04-08,阴,16℃,5℃,滨州,东北风 4级,星期三
2020-04-08,多云,21℃,9℃,枣庄,东南风 3级,星期三
2020-04-08,阴,17℃,5℃,淄博,东北风 2级,星期三
2020-04-08,多云,18℃,7℃,聊城,北风 微风,星期三
2020-04-08,多云,13℃,5℃,威海,西南风 1级,星期三
2020-04-08,小雨,18℃,8℃,泰安,东北风 1级,星期三
2020-04-08,阴,21℃,9℃,菏泽,东北风 2级,星期三
2020-04-08,阴,18℃,7℃,济南,东北风 2级,星期三
2020-04-08,多云,16℃,5℃,德州,东南风 2级,星期三
2020-04-09,大雨,8℃,5℃,济南,东北风 2级,星期四
2020-04-09,中雨,9℃,3℃,潍坊,东南风 2级,星期四
2020-04-09,大雨,8℃,4℃,淄博,东南风 3级,星期四
2020-04-09,阴,13℃,7℃,临沂,东北风 3级,星期四
2020-04-09,阴,6℃,4℃,滨州,东南风 2级,星期四
2020-04-09,小雨,12℃,6℃,青岛,东北风 3级,星期四
2020-04-09,小雨,8℃,7℃,聊城,东北风 2级,星期四
2020-04-09,阴,17℃,7℃,枣庄,东北风 4级,星期四
2020-04-09,中雨,9℃,6℃,泰安,东北风 3级,星期四
2020-04-09,阴,12℃,4℃,北京,西南风 2级,星期四
2020-04-09,阴,11℃,6℃,菏泽,西北风 3级,星期四
2020-04-09,阴,11℃,5℃,威海,西南风 2级,星期四
2020-04-09,中雨,6℃,3℃,德州,东北风 2级,星期四
2020-04-09,阴,16℃,8℃,济宁,东北风 1级,星期四
2020-04-09,阴,11℃,6℃,日照,东北风 3级,星期四
2020-04-09,阴,11℃,5℃,烟台,西北风 3级,星期四
2020-04-09,中雨,6℃,5℃,东营,东南风 1级,星期四
2020-04-10,小雨,9℃,4℃,济南,西南风 1级,星期五
2020-04-10,晴,12℃,6℃,威海,西北风 3级,星期五
2020-04-10,阴,13℃,5℃,滨州,西北风 1级,星期五
2020-04-10,中雨,8℃,6℃,日照,西南风 1级,星期五
2020-04-10,多云,10℃,7℃,青岛,北风 微风,星期五
2020-04-10,中雨,7℃,3℃,泰安,西南风 2级,星期五
2020-04-10,中雨,6℃,4℃,临沂,东北风 2级,星期五
2020-04-10,中雨,6℃,6℃,济宁,北风 1级,星期五
2020-04-10,阴,12℃,4℃,淄博,北风 1级,星期五
2020-04-10,多云,11℃,6℃,烟台,西北风 2级,星期五
2020-04-10,阴,11℃,6℃,潍坊,西北风 1级,星期五
2020-04-10,中雨,7℃,4℃,聊城,西北风 1级,星期五
2020-04-10,阴,10℃,5℃,枣庄,东北风 3级,星期五
2020-04-10,阴,12℃,4℃,德州,北风 微风,星期五
2020-04-10,中雨,6℃,4℃,菏泽,西北风 1级,星期五
2020-04-10,阴,13℃,6℃,东营,西南风 1级,星期五
2020-04-10,晴,17℃,6℃,北京,西南风 3级,星期五
2020-04-11,多云,17℃,5℃,淄博,北风 微风,星期六
2020-04-11,阴,15℃,6℃,日照,西北风 2级,星期六
2020-04-11,阴,16℃,7℃,青岛,东南风 2级,星期六
2020-04-11,晴,23℃,10℃,北京,西南风 1级,星期六
2020-04-11,晴,18℃,6℃,聊城,西北风 1级,星期六
2020-04-11,阴,16℃,6℃,枣庄,西南风 1级,星期六
2020-04-11,多云,18℃,6℃,潍坊,西北风 1级,星期六
2020-04-11,阴,14℃,6℃,烟台,西南风 1级,星期六
2020-04-11,晴,20℃,6℃,德州,东南风 1级,星期六
2020-04-11,阴,16℃,6℃,威海,西南风 2级,星期六
2020-04-11,晴,16℃,8℃,菏泽,西风 2级,星期六
2020-04-11,多云,16℃,7℃,济宁,西北风 2级,星期六
2020-04-11,晴,18℃,7℃,东营,西南风 1级,星期六
2020-04-11,多云,16℃,8℃,济南,东南风 1级,星期六
2020-04-11,晴,18℃,6℃,滨州,西南风 1级,星期六
2020-04-11,小雨,17℃,2℃,泰安,西北风 2级,星期六
2020-04-11,多云,15℃,6℃,临沂,西北风 2级,星期六
2020-04-12,晴,16℃,5℃,东营,西北风 1级,星期日
2020-04-12,晴,15℃,5℃,潍坊,西北风 2级,星期日
2020-04-12,晴,13℃,4℃,烟台,西北风 2级,星期日
2020-04-12,晴,17℃,4℃,滨州,东南风 2级,星期日
2020-04-12,晴,17℃,3℃,淄博,北风 1级,星期日
2020-04-12,晴,20℃,4℃,德州,东南风 2级,星期日
2020-04-12,晴,19℃,5℃,临沂,东北风 2级,星期日
2020-04-12,晴,15℃,6℃,威海,西南风 1级,星期日
2020-04-12,晴,20℃,4℃,聊城,西南风 1级,星期日
2020-04-12,晴,18℃,5℃,日照,东北风 3级,星期日
2020-04-12,晴,17℃,7℃,济南,东南风 1级,星期日
2020-04-12,晴,21℃,6℃,枣庄,西北风 1级,星期日
2020-04-12,晴,16℃,7℃,青岛,东北风 5级,星期日
2020-04-12,晴,22℃,5℃,菏泽,东北风 1级,星期日
2020-04-12,晴,19℃,4℃,泰安,东北风 2级,星期日
2020-04-12,晴,20℃,4℃,济宁,东南风 1级,星期日
2020-04-12,晴,25℃,6℃,北京,东南风 3级,星期日
2020-04-13,晴,24℃,10℃,聊城,东南风 1级,星期一
2020-04-13,晴,19℃,9℃,青岛,西南风 3级,星期一
2020-04-13,晴,22℃,8℃,潍坊,东南风 1级,星期一
2020-04-13,晴,27℃,10℃,北京,西南风 2级,星期一
2020-04-13,晴,23℃,10℃,淄博,西南风 1级,星期一
2020-04-13,晴,22℃,9℃,临沂,西南风 2级,星期一
2020-04-13,晴,18℃,10℃,威海,东南风 1级,星期一
2020-04-13,晴,18℃,7℃,烟台,北风 微风,星期一
2020-04-13,晴,23℃,11℃,德州,东南风 2级,星期一
2020-04-13,晴,19℃,8℃,日照,西南风 2级,星期一
2020-04-13,晴,24℃,12℃,菏泽,东南风 2级,星期一
2020-04-13,晴,22℃,10℃,枣庄,东南风 1级,星期一
2020-04-13,晴,23℃,12℃,济宁,东南风 1级,星期一
2020-04-13,晴,23℃,9℃,东营,东南风 1级,星期一
2020-04-13,晴,22℃,9℃,泰安,西南风 1级,星期一
2020-04-13,晴,23℃,8℃,滨州,西南风 1级,星期一
2020-04-13,晴,23℃,15℃,济南,东南风 2级,星期一
2020-04-14,多云,21℃,10℃,烟台,东南风 2级,星期二
2020-04-14,多云,26℃,11℃,北京,西南风 3级,星期二
2020-04-14,阴,23℃,12℃,菏泽,东南风 3级,星期二
2020-04-14,阴,25℃,12℃,淄博,西南风 1级,星期二
2020-04-14,阴,24℃,17℃,济南,东南风 3级,星期二
2020-04-14,阴,25℃,12℃,东营,东南风 1级,星期二
2020-04-14,阴,25℃,11℃,潍坊,东南风 1级,星期二
2020-04-14,阴,23℃,9℃,泰安,北风 微风,星期二
2020-04-14,阴,25℃,10℃,滨州,东南风 1级,星期二
2020-04-14,阴,23℃,11℃,济宁,东南风 1级,星期二
2020-04-14,阴,21℃,11℃,临沂,西南风 2级,星期二
2020-04-14,多云,21℃,9℃,威海,东南风 2级,星期二
2020-04-14,阴,23℃,9℃,枣庄,东南风 2级,星期二
2020-04-14,阴,22℃,10℃,日照,西南风 2级,星期二
2020-04-14,阴,18℃,10℃,青岛,东南风 2级,星期二
2020-04-14,阴,23℃,12℃,聊城,东南风 2级,星期二
2020-04-14,阴,24℃,11℃,德州,东南风 2级,星期二
2020-04-15,晴,24℃,15℃,枣庄,东南风 3级,星期三
2020-04-15,晴,26℃,14℃,淄博,东南风 2级,星期三
2020-04-15,晴,24℃,15℃,济宁,东南风 2级,星期三
2020-04-15,晴,24℃,12℃,德州,西南风 2级,星期三
2020-04-15,晴,23℃,13℃,聊城,东南风 2级,星期三
2020-04-15,阴,21℃,10℃,烟台,西南风 2级,星期三
2020-04-15,晴,25℃,12℃,济南,东南风 3级,星期三
2020-04-15,晴,25℃,12℃,潍坊,东南风 3级,星期三
2020-04-15,晴,23℃,13℃,临沂,东南风 3级,星期三
2020-04-15,阴,20℃,10℃,威海,西南风 4级,星期三
2020-04-15,晴,25℃,13℃,东营,东南风 3级,星期三
2020-04-15,晴,25℃,13℃,泰安,北风 1级,星期三
2020-04-15,晴,25℃,14℃,滨州,东南风 3级,星期三
2020-04-15,多云,24℃,11℃,北京,西北风 1级,星期三
2020-04-15,晴,26℃,17℃,菏泽,东南风 2级,星期三
2020-04-15,阴,17℃,12℃,青岛,东南风 4级,星期三
2020-04-15,阴,20℃,12℃,日照,东南风 2级,星期三
2020-04-16,阴,20℃,10℃,济南,东南风 1级,星期四
2020-04-16,多云,22℃,10℃,聊城,东北风 1级,星期四
2020-04-16,小雨,14℃,10℃,烟台,东南风 2级,星期四
2020-04-16,浮尘,19℃,11℃,北京,西北风 2级,星期四
2020-04-16,阴,21℃,10℃,德州,北风 微风,星期四
2020-04-16,中雨,20℃,10℃,淄博,西南风 1级,星期四
2020-04-16,小雨,13℃,10℃,青岛,西北风 2级,星期四
2020-04-16,中雨,17℃,10℃,潍坊,东南风 1级,星期四
2020-04-16,小雨,14℃,9℃,威海,西南风 3级,星期四
2020-04-16,小雨,15℃,10℃,日照,东北风 3级,星期四
2020-04-16,阴,25℃,12℃,枣庄,西北风 1级,星期四
2020-04-16,多云,24℃,12℃,菏泽,东南风 2级,星期四
2020-04-16,小雨,20℃,9℃,滨州,西南风 1级,星期四
2020-04-16,阴,23℃,11℃,济宁,西北风 1级,星期四
2020-04-16,小雨,22℃,7℃,泰安,西南风 1级,星期四
2020-04-16,中雨,19℃,10℃,东营,东南风 1级,星期四
2020-04-16,小雨,22℃,11℃,临沂,东北风 2级,星期四
2020-04-17,多云,18℃,8℃,潍坊,东北风 1级,星期五
2020-04-17,晴,18℃,8℃,淄博,北风 1级,星期五
2020-04-17,多云,23℃,9℃,菏泽,东北风 2级,星期五
2020-04-17,晴,21℃,9℃,聊城,东北风 1级,星期五
2020-04-17,多云,22℃,9℃,临沂,西北风 2级,星期五
2020-04-17,晴,21℃,8℃,北京,东北风 2级,星期五
2020-04-17,多云,23℃,9℃,枣庄,西北风 1级,星期五
2020-04-17,阴,15℃,9℃,烟台,西北风 3级,星期五
2020-04-17,晴,20℃,7℃,德州,东南风 1级,星期五
2020-04-17,晴,18℃,9℃,济南,东南风 2级,星期五
2020-04-17,多云,19℃,10℃,青岛,西北风 4级,星期五
2020-04-17,晴,16℃,8℃,威海,西北风 4级,星期五
2020-04-17,多云,22℃,9℃,日照,东北风 3级,星期五
2020-04-17,晴,21℃,8℃,济宁,东北风 2级,星期五
2020-04-17,晴,17℃,9℃,东营,东北风 1级,星期五
2020-04-17,晴,17℃,8℃,滨州,东南风 1级,星期五
2020-04-17,晴,20℃,6℃,泰安,东南风 2级,星期五
2020-04-18,多云,20℃,11℃,滨州,东南风 2级,星期六
2020-04-18,阴,18℃,10℃,烟台,东南风 2级,星期六
2020-04-18,阴,20℃,11℃,泰安,西南风 1级,星期六
2020-04-18,多云,20℃,11℃,济南,东北风 1级,星期六
2020-04-18,多云,21℃,11℃,聊城,东北风 2级,星期六
2020-04-18,多云,18℃,10℃,青岛,东南风 2级,星期六
2020-04-18,阴,19℃,8℃,威海,东南风 1级,星期六
2020-04-18,阴,19℃,12℃,临沂,东南风 2级,星期六
2020-04-18,多云,20℃,12℃,东营,东南风 2级,星期六
2020-04-18,阴,22℃,11℃,北京,西南风 1级,星期六
2020-04-18,阴,19℃,11℃,菏泽,西北风 1级,星期六
2020-04-18,多云,19℃,11℃,潍坊,东北风 1级,星期六
2020-04-18,阴,17℃,10℃,日照,东北风 1级,星期六
2020-04-18,阴,20℃,11℃,淄博,东北风 2级,星期六
2020-04-18,阴,20℃,10℃,德州,北风 微风,星期六
2020-04-18,多云,21℃,11℃,枣庄,东南风 2级,星期六
2020-04-18,多云,21℃,11℃,济宁,西北风 1级,星期六
2020-04-19,小雨,17℃,12℃,淄博,西南风 2级,星期日
2020-04-19,多云,21℃,10℃,北京,西南风 3级,星期日
2020-04-19,小雨,12℃,10℃,青岛,东南风 2级,星期日
2020-04-19,阴,11℃,9℃,日照,西北风 1级,星期日
2020-04-19,小雨,16℃,11℃,滨州,东南风 1级,星期日
2020-04-19,小雨,16℃,10℃,泰安,西南风 2级,星期日
2020-04-19,小雨,16℃,11℃,济南,西南风 3级,星期日
2020-04-19,小雨,15℃,12℃,东营,西南风 2级,星期日
2020-04-19,阴,14℃,10℃,临沂,西南风 2级,星期日
2020-04-19,小雨,17℃,14℃,济宁,东北风 1级,星期日
2020-04-19,阴,16℃,11℃,枣庄,西南风 1级,星期日
2020-04-19,小雨,19℃,13℃,菏泽,西南风 3级,星期日
2020-04-19,小雨,13℃,11℃,潍坊,东南风 1级,星期日
2020-04-19,小雨,19℃,10℃,德州,西南风 3级,星期日
2020-04-19,小雨,19℃,12℃,聊城,东南风 2级,星期日
2020-04-19,中雨,11℃,7℃,威海,南风 2级,星期日
2020-04-19,小雨,11℃,8℃,烟台,东南风 1级,星期日
2020-04-20,阴,14℃,7℃,威海,西北风 3级,星期一
2020-04-20,晴,19℃,7℃,济南,东北风 2级,星期一
2020-04-20,多云,21℃,3℃,德州,东北风 2级,星期一
2020-04-20,晴,20℃,6℃,泰安,西北风 1级,星期一
2020-04-20,多云,21℃,7℃,聊城,北风 微风,星期一
2020-04-20,多云,22℃,10℃,枣庄,西北风 1级,星期一
2020-04-20,晴,19℃,4℃,滨州,东北风 3级,星期一
2020-04-20,晴,19℃,8℃,日照,北风 1级,星期一
2020-04-20,晴,18℃,5℃,潍坊,东北风 2级,星期一
2020-04-20,多云,20℃,10℃,济宁,西南风 1级,星期一
2020-04-20,多云,20℃,9℃,菏泽,西北风 1级,星期一
2020-04-20,晴,17℃,8℃,青岛,西北风 2级,星期一
2020-04-20,晴,15℃,4℃,北京,东北风 3级,星期一
2020-04-20,晴,19℃,5℃,东营,西北风 3级,星期一
2020-04-20,多云,21℃,9℃,临沂,西北风 1级,星期一
2020-04-20,晴,19℃,4℃,淄博,东北风 2级,星期一
2020-04-20,多云,14℃,8℃,烟台,西北风 4级,星期一
2020-04-21,晴,10℃,5℃,烟台,西北风 3级,星期二
2020-04-21,阴,16℃,8℃,临沂,东南风 3级,星期二
2020-04-21,多云,13℃,4℃,潍坊,东南风 1级,星期二
2020-04-21,晴,17℃,5℃,济南,东北风 2级,星期二
2020-04-21,晴,13℃,6℃,日照,东北风 2级,星期二
2020-04-21,晴,14℃,5℃,东营,东北风 1级,星期二
2020-04-21,晴,16℃,2℃,德州,东南风 2级,星期二
2020-04-21,晴,13℃,4℃,北京,东北风 2级,星期二
2020-04-21,晴,19℃,3℃,聊城,东北风 2级,星期二
2020-04-21,多云,13℃,7℃,青岛,西北风 3级,星期二
2020-04-21,多云,18℃,7℃,济宁,西北风 3级,星期二
2020-04-21,晴,10℃,6℃,威海,西北风 4级,星期二
2020-04-21,阴,18℃,8℃,枣庄,东北风 1级,星期二
2020-04-21,晴,14℃,4℃,滨州,东北风 2级,星期二
2020-04-21,多云,20℃,8℃,菏泽,东北风 2级,星期二
2020-04-21,多云,15℃,3℃,淄博,西北风 1级,星期二
2020-04-21,晴,18℃,3℃,泰安,东北风 2级,星期二
2020-04-22,晴,16℃,5℃,济宁,东北风 1级,星期三
2020-04-22,小雨,17℃,6℃,枣庄,西北风 1级,星期三
2020-04-22,晴,16℃,6℃,北京,西北风 3级,星期三
2020-04-22,多云,10℃,5℃,威海,西北风 2级,星期三
2020-04-22,晴,15℃,5℃,济南,东北风 1级,星期三
2020-04-22,晴,17℃,6℃,临沂,西北风 2级,星期三
2020-04-22,晴,16℃,2℃,聊城,东南风 1级,星期三
2020-04-22,晴,16℃,3℃,德州,西北风 1级,星期三
2020-04-22,晴,16℃,5℃,日照,东北风 1级,星期三
2020-04-22,晴,14℃,4℃,潍坊,东南风 1级,星期三
2020-04-22,晴,13℃,8℃,青岛,西北风 4级,星期三
2020-04-22,晴,14℃,4℃,淄博,西北风 2级,星期三
2020-04-22,晴,16℃,5℃,菏泽,东南风 2级,星期三
2020-04-22,晴,14℃,5℃,滨州,东南风 1级,星期三
2020-04-22,晴,15℃,4℃,泰安,西北风 1级,星期三
2020-04-22,晴,10℃,5℃,烟台,西南风 2级,星期三
2020-04-22,晴,14℃,5℃,东营,西南风 1级,星期三
2020-04-23,晴,16℃,8℃,东营,西南风 1级,星期四
2020-04-23,晴,19℃,6℃,北京,西南风 1级,星期四
2020-04-23,晴,18℃,5℃,枣庄,西北风 1级,星期四
2020-04-23,晴,12℃,8℃,烟台,西南风 2级,星期四
2020-04-23,晴,16℃,7℃,滨州,西南风 2级,星期四
2020-04-23,多云,18℃,6℃,济宁,东北风 1级,星期四
2020-04-23,晴,16℃,7℃,淄博,东南风 1级,星期四
2020-04-23,晴,15℃,8℃,青岛,东北风 3级,星期四
2020-04-23,晴,18℃,5℃,日照,东北风 1级,星期四
2020-04-23,晴,17℃,4℃,泰安,西风 1级,星期四
2020-04-23,晴,13℃,7℃,威海,西南风 2级,星期四
2020-04-23,晴,17℃,6℃,德州,西南风 1级,星期四
2020-04-23,晴,16℃,8℃,济南,东南风 1级,星期四
2020-04-23,晴,18℃,6℃,临沂,西北风 2级,星期四
2020-04-23,多云,19℃,6℃,菏泽,东北风 2级,星期四
2020-04-23,晴,16℃,7℃,潍坊,西南风 1级,星期四
2020-04-23,晴,18℃,7℃,聊城,北风 微风,星期四
2020-04-24,晴,22℃,13℃,济宁,西北风 2级,星期五
2020-04-24,晴,22℃,12℃,枣庄,西南风 2级,星期五
2020-04-24,晴,22℃,12℃,青岛,西南风 3级,星期五
2020-04-24,晴,23℃,14℃,菏泽,西南风 3级,星期五
2020-04-24,晴,25℃,12℃,德州,西南风 3级,星期五
2020-04-24,晴,23℃,11℃,东营,西南风 2级,星期五
2020-04-24,晴,21℃,9℃,威海,西南风 3级,星期五
2020-04-24,浮尘,29℃,12℃,北京,西北风 2级,星期五
2020-04-24,晴,23℃,11℃,滨州,西南风 3级,星期五
2020-04-24,晴,24℃,9℃,潍坊,西南风 2级,星期五
2020-04-24,晴,22℃,10℃,烟台,西南风 4级,星期五
2020-04-24,晴,24℃,11℃,聊城,东南风 1级,星期五
2020-04-24,晴,22℃,11℃,临沂,西南风 3级,星期五
2020-04-24,晴,24℃,10℃,淄博,西南风 3级,星期五
2020-04-24,晴,22℃,12℃,济南,西南风 4级,星期五
2020-04-24,晴,22℃,13℃,日照,西南风 3级,星期五
